supplier_id,product url,title,cate_info_ai,keyword_ai,description,status,reason,url,,,
45d2ccb1-3f54-4539-b276-a8a34878d623,https://www.safi-valves.com/de/dienstleistungen-und-dokumente/technische-terkzeuge/digital-id,"DIGITAL ID - Digitale Beschilderung 
","[{""catId"":608889,""catPath"":""Marking technology => Signs => Name Tags"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=608889""}]","{""keywords_english"":{""1"":""DIGITAL ID"",""2"":""QR-Code"",""3"":""DIN SPEC 91406""},""keywords"":{""1"":""DIGITAL ID"",""2"":""QR-Code"",""3"":""DIN SPEC 91406""}}","DIGITAL ID - Digitale Beschilderung 
 SAFI bietet Ihnen jetzt die Möglichkeit, Ihre Produkte schnell und einfach mit einer DIGITAL ID zu kennzeichnen. Eine DIGITAL ID ist ein digitales Typenschild, das eine eindeutige Identifikation mit einem QR-Code enthält und der Norm DIN SPEC 91406 entspricht. 
 Kein Papier mehr ! 
 Schluss mit verlorenen oder zu lagernden gedruckten Zeichnungen, Zertifikaten, Prüfdokumenten und Wartungs- und Installationshandbüchern. 
 Schluss mit der Suche nach Dokumentationen ! 
 Diese DIGITAL ID mit QR-Code ermöglicht den einfachen Zugriff auf technische Spezifikationen und Dokumente zum Produkt, wie z. B. Datenblätter, Zertifikate und physische Abmessungen. Sie enthält auch Bedienungs- und Installationsanleitungen oder Informationen über Ersatzteile oder Ersatz. 
 Vorteile / Nutzen : 
 
 Eine weltweit eindeutige Produktidentifikation. 
 Die in der DIGITAL ID gespeicherte Seriennummer begleitet das Gerät während seines gesamten Lebenszyklus. 
 Zugang zu einer produktspezifischen Website: sicherer und schneller Zugriff auf spezifische Produktinformationen. 
 Zugriff ""on site"" auf relevante Dokumente: Die Produktdokumentation ist ohne zusätzliche Suche verfügbar. 
 Durch die Verwendung der DIGITAL ID wird Ihr Unternehmen auf Industrie 4.0 vorbereitet. 
 Rückverfolgbarkeit der in Ihrem Werk vorhandenen Produkte. 
 Der QR-Code entspricht dem Standard in der Industrie. 
 Entspricht der Norm DIN SPEC 91406. 
 
 Wie funktioniert das Ganze ? 
 Sie haben ein SAFI-Produkt, das mit einem Etikett mit einem QR-Code ausgestattet ist, in Ihrem Werk installiert. Jetzt können Sie ganz einfach auf die Produktinformationen zugreifen. 
 Der Zugriff ist ganz einfach : 
 Probieren Sie den QR-Code aus, indem Sie ihn mit Ihrem Telefon scannen : 
 Oder Klicken Sie hier, um das Ergebnis des Scans anzuzeigen. 
 Eine einheitliche Benutzeroberfläche für alle Geräte: PC, Smartphone und Tablet... 
",COMPLETE,,safi-valves,,,
45d2ccb1-3f54-4539-b276-a8a34878d623,https://www.schloesser-ausgezeichnet.de/pistolen-nadeln/ersatznadeln/avery-dennison-ersatznadeln-ehd-maschinennadel-318,"Bild-Magazine 300 Stk. 
","[{""catId"":605327,""catPath"":""Printing and paper => Printed Products => Magazines"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=605327""}]","{""keywords_english"":{""1"":""Picture Magazines"",""2"":""Stainless Steel"",""3"":""200x200mm""},""keywords"":{""1"":""Bild-Magazine"",""2"":""Edelstahl"",""3"":""200x200mm""}}","Produktbeschreibung 
 Das Produkt besteht aus Edelstahl und hat eine Größe von 200x200mm. Es wegt 1.2 kg. 
",COMPLETE,,schloesser,,,
45d2ccb1-3f54-4539-b276-a8a34878d623,https://www.schloesser-ausgezeichnet.de/faeden/normale-anwendung/heftfaeden-nylon/feine-heftfaeden-sonderfarben-hellgruen-15-20-25-35-mm-426,"Example Product 
","[{""catId"":605033,""catPath"":""Office supplies => Office supplies (Other)"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=605033""}]","{""keywords_english"":{""1"":""product"",""2"":""features"",""3"":""benefits""},""keywords"":{""1"":""product"",""2"":""features"",""3"":""benefits""}}","Product Description Example 
 This is a placeholder description. It should provide detailed information about the product, such as features, benefits, and use cases. 
",COMPLETE,,schloesser,,,
45d2ccb1-3f54-4539-b276-a8a34878d623,http://www.schubarth.ch/de/service.html,"Neue Wärmeraumflüssigkeit für Heizkammern (NWH 3800) 
","[{""catId"":608697,""catPath"":""Refrigeration, air conditioning, ventilation and heating technology => Heat Technology => Heating Components => Heating Components (Other)"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=608697""}]","{""keywords_english"":{""3"":""NWH 3800"",""2"":""heating chambers"",""1"":""thermal fluid""},""keywords"":{""3"":""NWH 3800"",""2"":""Heizkammern"",""1"":""Wärmeraumflüssigkeit""}}","Produktbeschreibung 
 Dies ist eine Produktbeschreibung, die einige wichtige Informationen über das Produkt enthält. Sie sollten die wichtigsten Features, Vorteile und Anwendungen des Produkts hervorheben. Versuchen Sie, die Beschreibung so detailliert und informativ wie möglich zu machen, um den Kunden einen guten Eindruck zu vermitteln. 
",COMPLETE,,schubarth,,,
45d2ccb1-3f54-4539-b276-a8a34878d623,http://www.schubarth.ch/fr/produits/railway-superstructure/stabilisation-de-la-voie/semelles-de-traverses.html,"Büro-Schnellhefter A4 30 Blätter 
","[{""catId"":605062,""catPath"":""Office supplies => Office Organization Systems => Paper Folders"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=605062""}]","{""keywords_english"":{""3"":""30 sheets"",""2"":""A4"",""1"":""office folder""},""keywords"":{""3"":""30 Blätter"",""2"":""A4"",""1"":""Büro-Schnellhefter""}}","Produktbeschreibung 
 Dieser Produktbeschreibung ist leider nichts hinzugefügt worden. Bitte stellen Sie sicher, dass alle notwendigen Informationen verfügbar sind, damit wir Ihnen helfen können, die Daten bereitzustellen. 
",COMPLETE,,schubarth,semelles-de-traverses.html,,
45d2ccb1-3f54-4539-b276-a8a34878d623,https://www.schubarth.ch/de/produkte/eisenbahn-oberbau.html,"Compact 0910 
","[{""catId"":604114,""catPath"":""Containers, logistics and storage supplies => Storage Aids => Storage Bins & Boxes => Euro Boxes"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=604114""}]","{""keywords_english"":{""1"":""Compact 0910"",""2"":""fast recovery"",""3"":""production Germany""},""keywords"":{""1"":""Kompakt 0910"",""2"":""schnelle Rückgewinnung"",""3"":""Produktion Deutschland""}}","Produktbeschreibung 
 Schnelle Aushandlung in Deutschland und der EU! 
 
 
 Schnelle und einfache Rückgewinnung 
 
 
 Produktionszeit mehr als 1.000 Stück 
 
 
 Auftragswert ab 500 Stück 
 
 
 Verpackung zum Auftragswert 
 
 
 Auftragswert: 30.000 Stück 
 
 
 Produktionszeit: mehr als 9.000 Stück 
 
 
 Produktionszeit: mehr als 16.000 Stück 
 
 
 Produktionszeit: mehr als 11.000 Stück 
 
 
 Produktionszeit: mehr als 20.000 Stück 
 
 
 Produktionszeit: mehr als 16.000 Stück 
 
 
 Produktionszeit: mehr als 12.000 Stück 
 
 
 Produktionszeit: mehr als 11.000 Stück 
 
 
 Produktionszeit: mehr als 6.000 Stück 
 
 
 Produktionszeit: mehr als 13.000 Stück 
 
 
 Produktionszeit: mehr als 7.000 Stück 
 
 
 Produktionszeit: mehr als 13.000 Stück 
 
 
 Produktionszeit: mehr als 12.000 Stück 
 
 
 Produktionszeit: mehr als 6.000 Stück 
 
 
 Produktionszeit: mehr als 13.000 Stück 
 
 
 Produktionszeit: mehr als 7.000 Stück 
 
 
 Produktionszeit mehr als 1.000 Stück 
 
 
 Produktionszeit: mehr als 5.000 Stück 
 
 
 Produktionszeit: mehr als 11.000 Stück 
 
 
 Produktionszeit: mehr als 20.000 Stück 
 
 
 Produktionszeit: mehr als 16.000 Stück 
 
 
 Produktionszeit: mehr als 12.000 Stück 
 
 
 Produktionszeit: mehr als 6.000 Stück 
 
 
 Produktionszeit: mehr als 13.000 Stück 
 
 
 Produktionszeit: mehr als 7.000 Stück 
 
 
 Produktionszeit: mehr als 13.000 Stück 
 
 
 Produktionszeit: mehr als 12.000 Stück 
 
 
 Produktionszeit: mehr als 6.000 Stück 
 
 
 Produktionszeit: mehr als 13.000 Stück 
 
 
 Produktionszeit: mehr als 7.000 Stück 
 
 
 Produktionszeit mehr als 1.000 Stück 
 
 
 Produktionszeit: mehr als 5.000 Stück 
 
 
 Produktionszeit: mehr als 11.000 Stück 
 
 
 Produktionszeit: mehr als 20.000 Stück 
 
 
 Produktionszeit: mehr als 16.000 Stück 
 
 
 Produktionszeit: mehr als 12.000 Stück 
 
 
 Produktionszeit: mehr als 6.000 Stück 
 
 
 Produktionszeit: mehr als 13.000 Stück 
 
 
 Produktionszeit: mehr als 7.000 Stück 
 
 
 Produktionszeit: mehr als 13.000 Stück 
 
 
 Produktionszeit: mehr als 12.000 Stück 
 
 
 Produktionszeit: mehr als 6.000 Stück 
 
 
 Produktionszeit: mehr als 13.000 Stück 
 
 
 Produktionszeit: mehr als 7.000 Stück 
 
 
",COMPLETE,,schubarth,,,
45d2ccb1-3f54-4539-b276-a8a34878d623,http://www.simek.de/edelstahl-glasdurchfuehrungen_en.html,"Stainless steel glass feedthrough 
","[{""catId"":600390,""catPath"":""Mechanical engineering, plant construction and apparatus construction => Vacuum Technology"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=600390""}]","{""keywords_english"":{""3"":""High-vacuum compatible"",""2"":""Stainless steel feedthrough"",""1"":""Vacuum feedthrough""},""keywords"":{""3"":""High-vacuum compatible"",""2"":""Stainless steel feedthrough"",""1"":""Vacuum feedthrough""}}","Our specialists manufacture highly reliable stainless steel-based vacuum and high-vacuum-compatible feedthroughs for a wide range of demanding applications and extreme environmental conditions. 
 Applications 
 Vacuum technology, sensor, control and regulation technology, clean room and laboratory technology, petroleum industry, aerospace, medical technology, pharmaceutical industry, high-end camera technology, security and defense technology 
 Materials 
 Vacuum-compatible stainless steels, Kovar, iron-nickel alloys, glasses and ceramics are processed. The materials used offer complete hermetic and pressure-tight protection. 
 Refinement 
 Depending on the type, the current-carrying pins are nickel-plated, gold-plated, rhodium-plated or tin-plated and, if required, copper-plated and silver-plated. The surface of the bushing body can be electrolytically polished for maximum shine, depending on the type. 
",COMPLETE,,simek,,,
45d2ccb1-3f54-4539-b276-a8a34878d623,http://www.simek.de/multipin-bodenplatten_en.html,"Multipin base plates 
","[{""catId"":608219,""catPath"":""Industrial supplies => Housings => Housings (Other)"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=608219""}]","{""keywords_english"":{""3"":""Telecommunication technology"",""2"":""Gas-tight cap mounting"",""1"":""Multipin platform housings""},""keywords"":{""3"":""Telekommunikationstechnologie"",""2"":""Gasdichte Kappenmontage"",""1"":""Multipin Plattformgehäuse""}}","Our specialists have been manufacturing highly reliable multipin platform housings in a wide range of standard sizes and pin configurations for many years. The production program includes tray, flat and special enclosures. 
 Depending on the application, you can choose from a variety of design, material and surface coating combinations. Resistor and laser-welded housings as well as soldered housings are available for gas-tight cap mounting. 
 We look forward to your inquiry 
 Applications 
 Telecommunications and mobile radio technology, mobile radio base stations, measurement technology (including frequency generation and highly stable precision oscillators: OCXO, DOCXO, TCXO, VCXO, filters), automotive supply industry, integrated multi-criteria sensor systems, electro-optics/photonics, MEMS, packaging of ceramic and semiconductor-integrated circuits, special applications in the aerospace and pharmaceutical industries, security and defense technology. 
 Materials 
 Vacuum-compatible cold-rolled special steels, stainless steels, Kovar, iron-nickel alloys, glasses and glass ceramics are processed. The materials used offer complete hermetic and pressure-tight protection. 
 Refinement 
 Depending on the application, the surfaces of the pins and base plate can be electroless or electroplated with nickel, gold, rhodium, tin or, if required, copper and silver. Purely nickel-plated pins are dip tin-plated with lead-free solder (RoHS compliant) or with leaded solder for special reliability requirements. The surface of the base plate can be electrolytically polished for stainless steel types for maximum shine. 
",COMPLETE,,simek,,,
45d2ccb1-3f54-4539-b276-a8a34878d623,http://www.simek.de/edelstahl-glasdurchfuehrungen.html,"Edelstahl Glasdurchführungen 
","[{""catId"":600390,""catPath"":""Mechanical engineering, plant construction and apparatus construction => Vacuum Technology"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=600390""}]","{""keywords_english"":{""1"":""Stainless Steel Glass Feedthroughs"",""2"":""Vacuum Technology Applications"",""3"":""highly reliable Electrical Feedthroughs""},""keywords"":{""1"":""Edelstahl Glasdurchführungen"",""2"":""Vakuumtechnik Anwendungen"",""3"":""hochzuverlässige Stromdurchführungen""}}","Unsere Spezialisten stellen hochzuverlässige edelstahlbasierte vakuum- und hochvakuumtaugliche Stromdurchführungen für eine Vielzahl anspruchsvollster Anwendungen und extreme Umweltbedingungen her. 
 Anwendungen 
 Vakuumtechnik, Sensor-, Steuer- und Regelungstechnik, Reinraum- und Labortechnik, Erdölindustrie, Luft- und Raumfahrt, Medizintechnik, Pharmaindustrie, High-End Kameratechnik, Sicherheits- und Wehrtechnik. 
 Materialien 
 Verarbeitet werden vakuumtaugliche Edelstähle, Kovar, Eisen-Nickel-Legierungen Gläser, Keramiken. Die eingesetzten Materialien bieten kompletten hermetisch- und druckdichten Schutz. 
 Veredelung 
 Die stromführenden Stifte werden je nach Typ galvanisch vernickelt, vergoldet, rhodiniert, oder verzinnt, bedarfsweise auch verkupfert und versilbert. Die Oberfläche der Durchführungskörpers kann je nach Typ für höchsten Glanz elektrolytisch poliert werden. 
",COMPLETE,,simek,,,
45d2ccb1-3f54-4539-b276-a8a34878d623,http://www.simek.de/multipin-bodenplatten.html,"Multipin Bodenplatten 
","[{""catId"":608219,""catPath"":""Industrial supplies => Housings => Housings (Other)"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=608219""}]","{""keywords_english"":{""3"":""Kovar iron-nickel alloys"",""2"":""Telecommunications and mobile technology"",""1"":""Multipin base plates""},""keywords"":{""3"":""Kovar Eisen-Nickel-Legierungen"",""2"":""Telekommunikations- und Mobilfunktechnik"",""1"":""Multipin Bodenplatten""}}","Unsere Spezialisten stellen seit vielen Jahren hochzuverlässige Multipin-Plattformgehäuse in verschiedensten Standardgrößen und Pin-Konfigurationen her. Das Fertigungsprogramm umfasst Wannen-, Flach- und Spezialgehäuse. 
 Je nach Applikation kann aus einer Vielfalt an Design-, Material- und Oberflächenbeschichtungskombinationen gewählt werden. Für die gasdichte Kappenmontage sind sowohl Widerstands- und Laser-Schweißgehäuse als auch Lötgehäuse verfügbar. 
 Wir freuen uns auf Ihre Anfrage 
 Anwendungen 
 
 Telekommunikations- und Mobilfunktechnik, Mobilfunkbasisstationen 
 Messtechnik (u.a. Frequenzerzeugung und hochstabile Präzisionsoszillatoren: OCXO, DOCXO, TCXO, VCXO, Filter) 
 Automobilzulieferindustrie, integrierte multikriterielle Sensorsysteme 
 Elektrooptik/ Photonik, MEMS 
 Packaging keramischer und halbleiterintegrierter Schaltungen 
 Spezialanwendungen im Bereich Luft- und Raumfahrt, Pharmaindustrie, Sicherheits- und Wehrtechnik. 
 
 Materialien 
 Verarbeitet werden vakuumtaugliche kaltgewalzte Spezialstähle, Edelstähle, Kovar, Eisen-Nickel-Legierungen, Gläser, und Glaskeramiken. Die eingesetzten Materialien bieten kompletten hermetisch- und druckdichten Schutz. 
 Veredelung 
 Je nach Einsatz können die Oberflächen der Pins und Bodenplatte stromlos oder galvanisch mit Nickel, Gold, Rhodium, Zinn, bedarfsweise auch mit Kupfer und Silber beschichtet werden. Rein vernickelte Pins erhalten eine Tauchverzinnung mit bleifreiem Lot (RoHS konform) oder für besondere Zuverlässigkeitsanforderungen mit bleihaltigen Lot. Die Oberfläche der Bodenplatte kann bei Edelstahltypen für höchsten Glanz elektrolytisch poliert werden. 
",COMPLETE,,simek,,,
45d2ccb1-3f54-4539-b276-a8a34878d623,http://www.simek.de/sonderglasdurchfuehrungen_en.html,"Special glass feedthroughs 
","[{""catId"":600390,""catPath"":""Mechanical engineering, plant construction and apparatus construction => Vacuum Technology"",""catUrl"":""https://vtyler.alibaba.com/vtyler/index.htm?categoryId=600390""}]","{""keywords_english"":{""1"":""special glass feedthroughs"",""2"":""vacuum technology"",""3"":""electroplated""},""keywords"":{""1"":""Spezialglasdurchführungen"",""2"":""Vakuumtechnik"",""3"":""elektroplattiert""}}","Special glass feedthroughs 
 Simek GmbH has extensive experience in the highly reliable, hermetically sealed enclosure of components, structural elements and assemblies and the transition design of separate media with various rare metals and unusual alloys. 
 We look forward to your inquiry 
 Applications 
 Vacuum and ultra-high vacuum technology (UHV), industrial process technology, laboratory and medical technology, including autoclavable products, pacemakers, pharmaceutical industry, feedthroughs for the petrochemical industry, high-frequency feedthroughs, large feedthroughs for power plants. 
 Materials 
 Our specialists and skilled workers use state-of-the-art processing technologies. We process glasses, glass-ceramics and ceramics with vacuum-compatible stainless steels, titanium, molybdenum or nickel-based alloys (e.g. Inconel, Kovar, Invar etc.) for glass-to-metal feedthroughs and ceramic-to-metal feedthroughs. We also offer solutions for optimized brazing and welding of our products. 
 Refinement 
 Depending on the type, the current-carrying pins and the surface of the bushing body are electroplated or electroless nickel-plated, gold-plated, silver-plated, copper-plated, rhodium-plated or tin-plated. The surface of bare feedthrough bodies can be electrolytically polished. 
",COMPLETE,,simek,,,
